Channel URL,Video URL,Views,Year,Quarter,Month,Day
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=FaAFx6ZkE,395287,2021,Qtr 1,March,10
youtube.com/channel/UC5QNyj_al5VP5C5on9VuL-I4,youtube.com/watch?v=UOEI15jMc,252954,2021,Qtr 1,March,10
youtube.com/channel/UC3eB5uB5d94OOqHWkTYaBcl5,youtube.com/watch?v=PEWGt3gUE,3287,2021,Qtr 1,March,10
youtube.com/channel/UCNOTAzUb_17XR9z_d3qT9M35,youtube.com/watch?v=20TxR72AI,1400,2021,Qtr 1,March,10
youtube.com/channel/UCNOTAzUb_17XR9z_d3qT9M35,youtube.com/watch?v=fJKFJ6ySA,4007931,2021,Qtr 1,March,10
youtube.com/channel/UCNOTAzUb_17XR9z_d3qT9M35,youtube.com/watch?v=U4peC3y-w,1004499,2021,Qtr 1,March,10
youtube.com/channel/UC0bNByUj13rMW50t45AnCFc8,youtube.com/watch?v=4MQGG7mnM,60246,2021,Qtr 1,March,10
youtube.com/channel/UCNOTAzUb_17XR9z_d3qT9M35,youtube.com/watch?v=H-daN34Wo,141770,2021,Qtr 1,March,10
youtube.com/channel/UC0bNByUj13rMW50t45AnCFc8,youtube.com/watch?v=gOpPA3yF4,76786,2021,Qtr 1,March,10
youtube.com/channel/UC0bNByUj13rMW50t45AnCFc8,youtube.com/watch?v=5ywh472F4,221077,2021,Qtr 1,March,10
youtube.com/channel/UC0bNByUj13rMW50t45AnCFc8,youtube.com/watch?v=cAfe72fNU,249399,2021,Qtr 1,March,10
youtube.com/channel/UC0bNByUj13rMW50t45AnCFc8,youtube.com/watch?v=CIstc5vjc,2192,2021,Qtr 1,March,10
youtube.com/channel/UC0bNByUj13rMW50t45AnCFc8,youtube.com/watch?v=n_F7a8M1o,1895,2021,Qtr 1,March,10
youtube.com/channel/UC0bNByUj13rMW50t45AnCFc8,youtube.com/watch?v=Ib7158v_g,552589,2021,Qtr 1,March,10
youtube.com/channel/UCslaATk_x8ac4xYjTbpqEry1,youtube.com/watch?v=RFPzg5nCU,3092,2021,Qtr 1,March,10
youtube.com/channel/UCslaATk_x8ac4xYjTbpqEry1,youtube.com/watch?v=EvvK_48kE,2238,2021,Qtr 1,March,10
youtube.com/channel/UCNOTAzUb_17XR9z_d3qT9M35,youtube.com/watch?v=eZh7c3AF4,3436965,2021,Qtr 1,March,10
youtube.com/channel/UCNOTAzUb_17XR9z_d3qT9M35,youtube.com/watch?v=JcuUZ9E54,1639,2021,Qtr 1,March,10
youtube.com/channel/UCNOTAzUb_17XR9z_d3qT9M35,youtube.com/watch?v=OfTj715HQ,6420,2021,Qtr 1,March,10
youtube.com/channel/UCNOTAzUb_17XR9z_d3qT9M35,youtube.com/watch?v=tt9ZD2s14,5758,2021,Qtr 1,March,10
youtube.com/channel/UC0bNByUj13rMW50t45AnCFc8,youtube.com/watch?v=gFbO06EpQ,1661,2021,Qtr 1,March,10
youtube.com/channel/UC0bNByUj13rMW50t45AnCFc8,youtube.com/watch?v=7Sh0O5g9g,1589,2021,Qtr 1,March,10
youtube.com/channel/UC0bNByUj13rMW50t45AnCFc8,youtube.com/watch?v=orYWw6FNw,2865,2021,Qtr 1,March,10
youtube.com/channel/UC0bNByUj13rMW50t45AnCFc8,youtube.com/watch?v=gRLow6dnU,9216,2021,Qtr 1,March,10
youtube.com/channel/UCslaATk_x8ac4xYjTbpqEry1,youtube.com/watch?v=6vQXr1SbE,331526,2021,Qtr 1,March,10
youtube.com/channel/UCslaATk_x8ac4xYjTbpqEry1,youtube.com/watch?v=QFF2S5cXo,502698,2021,Qtr 1,March,10
youtube.com/channel/UCslaATk_x8ac4xYjTbpqEry1,youtube.com/watch?v=uApx_3RCY,525569,2021,Qtr 1,March,10
youtube.com/channel/UCslaATk_x8ac4xYjTbpqEry1,youtube.com/watch?v=oQSJv5VX0,14727,2021,Qtr 1,March,10
youtube.com/channel/UC3eB5uB5d94OOqHWkTYaBcl5,youtube.com/watch?v=79uSG5zCw,1492089,2021,Qtr 1,March,10
youtube.com/channel/UCZbeBNvc_3t7XGkd0PGjXwE7,youtube.com/watch?v=g9HHr9fJM,24163,2021,Qtr 1,March,10
youtube.com/channel/UCNOTAzUb_17XR9z_d3qT9M35,youtube.com/watch?v=QoYk-1vcs,7126888,2021,Qtr 1,March,10
youtube.com/channel/UCNOTAzUb_17XR9z_d3qT9M35,youtube.com/watch?v=y3L-z5KvI,417033,2021,Qtr 1,March,10
youtube.com/channel/UCLQxj3Kr632EIMAFbZNWaqK2,youtube.com/watch?v=SFN--1VsE,332689,2021,Qtr 1,March,10
youtube.com/channel/UCslaATk_x8ac4xYjTbpqEry1,youtube.com/watch?v=BWV_c2GCM,272763,2021,Qtr 1,March,10
youtube.com/channel/UC5QNyj_al5VP5C5on9VuL-I4,youtube.com/watch?v=PosXY30jo,1407,2021,Qtr 1,March,10
youtube.com/channel/UCwnhD8ECd54GYZgacjdabze8,youtube.com/watch?v=b2BpE2xz4,41,2021,Qtr 1,March,10
youtube.com/channel/UCxqle79K62bNVxHlx7aLwjN7,youtube.com/watch?v=52q5M4AF0,34,2021,Qtr 1,March,10
youtube.com/channel/UCzb6eZ_hO2WqppMgzwJuk7b8,youtube.com/watch?v=6KbK4311Y,4852,2021,Qtr 1,March,10
youtube.com/channel/UCzb6eZ_hO2WqppMgzwJuk7b8,youtube.com/watch?v=Dvuym7Nnc,12708,2021,Qtr 1,March,10
youtube.com/channel/UCzb6eZ_hO2WqppMgzwJuk7b8,youtube.com/watch?v=SEGQY5b0w,7060,2021,Qtr 1,March,10
youtube.com/channel/UCzb6eZ_hO2WqppMgzwJuk7b8,youtube.com/watch?v=e89nL7xJk,160010,2021,Qtr 1,March,10
youtube.com/channel/UCzb6eZ_hO2WqppMgzwJuk7b8,youtube.com/watch?v=cHm1O5SKY,16363,2021,Qtr 1,March,10
youtube.com/channel/UCzb6eZ_hO2WqppMgzwJuk7b8,youtube.com/watch?v=KXBbq884o,361947,2021,Qtr 1,March,10
youtube.com/channel/UCvhjoPkGJ8v7yhgm_kzyQhh8,youtube.com/watch?v=BO_wl4_MI,2415861,2021,Qtr 1,March,10
youtube.com/channel/UCLVto5KyT7O0Pv12widZAD82,youtube.com/watch?v=g658q482s,296,2021,Qtr 1,March,10
youtube.com/channel/UCLVto5KyT7O0Pv12widZAD82,youtube.com/watch?v=Bq6B54ymk,836,2021,Qtr 1,March,10
youtube.com/channel/UCRjONHd471hjN-4MJ9po2PA0,youtube.com/watch?v=5QB0Y1h7A,2772,2021,Qtr 1,March,10
youtube.com/channel/UCRjONHd471hjN-4MJ9po2PA0,youtube.com/watch?v=8hkTS4b9s,2168,2021,Qtr 1,March,10
youtube.com/channel/UCRjONHd471hjN-4MJ9po2PA0,youtube.com/watch?v=99l6_4BL0,2677,2021,Qtr 1,March,10
youtube.com/channel/UCRjONHd471hjN-4MJ9po2PA0,youtube.com/watch?v=R_tlR9zAk,2131,2021,Qtr 1,March,10
youtube.com/channel/UCRjONHd471hjN-4MJ9po2PA0,youtube.com/watch?v=szK0f3mZQ,8008,2021,Qtr 1,March,10
youtube.com/channel/UCRjONHd471hjN-4MJ9po2PA0,youtube.com/watch?v=Wup4E78Bg,3193,2021,Qtr 1,March,10
youtube.com/channel/UCRjONHd471hjN-4MJ9po2PA0,youtube.com/watch?v=xWK9r77SY,761,2021,Qtr 1,March,10
youtube.com/channel/UCcKRmvr8B7mjGONzXqSdvgc4,youtube.com/watch?v=bWoOI8aSs,8087,2021,Qtr 1,March,10
youtube.com/channel/UCHMZYhw4H1DKjjxtWblqz5l5,youtube.com/watch?v=H6CMT7a_E,7075,2021,Qtr 1,March,10
youtube.com/channel/UCHMZYhw4H1DKjjxtWblqz5l5,youtube.com/watch?v=hRQxq9Vmw,583435,2021,Qtr 1,March,10
youtube.com/channel/UCHMZYhw4H1DKjjxtWblqz5l5,youtube.com/watch?v=mdJca4cxs,7410,2021,Qtr 1,March,10
youtube.com/channel/UCVD0ZhE5Q5etBPZN8YFo_rV7,youtube.com/watch?v=TKu144OOs,138,2021,Qtr 1,March,10
youtube.com/channel/UChSc2HHyk2T9CkBamG57nbU2,youtube.com/watch?v=I1Phn8I6A,13158,2021,Qtr 1,March,10
youtube.com/channel/UCPUPqz1oJ3px5O0mvBMvjDD8,youtube.com/watch?v=57wsE4TZ0,1768529,2021,Qtr 1,March,10
youtube.com/channel/UCqxgWVouf9fjNs1xo0sH5kG1,youtube.com/watch?v=IMF9D7QLg,1115,2021,Qtr 1,March,10
youtube.com/channel/UCNOTAzUb_17XR9z_d3qT9M35,youtube.com/watch?v=0TujS707o,1616189,2021,Qtr 1,March,10
youtube.com/channel/UCVD0ZhE5Q5etBPZN8YFo_rV7,youtube.com/watch?v=MfTRG2-18,245,2021,Qtr 1,March,10
youtube.com/channel/UCR4CRgK_-6NSJpyf0JIxSKR4,youtube.com/watch?v=loGDE5wOQ,1118,2021,Qtr 1,March,10
youtube.com/channel/UCOJQF6Y6Q0Pmxr5--PGkqvp5,youtube.com/watch?v=ToFfC7i4E,3323,2021,Qtr 1,March,10
youtube.com/channel/UCNVaATD1z1QXXmNsJ_vXfxg5,youtube.com/watch?v=q3apF5fNM,880607,2021,Qtr 1,March,10
youtube.com/channel/UCNVaATD1z1QXXmNsJ_vXfxg5,youtube.com/watch?v=ZGQBB9BKc,606893,2021,Qtr 1,March,10
youtube.com/channel/UCbw1qrsjH7NIuUGHa2omKbK7,youtube.com/watch?v=gU_266hy0,6780861,2021,Qtr 1,March,10
youtube.com/channel/UCNOTAzUb_17XR9z_d3qT9M35,youtube.com/watch?v=iiuAF1-Es,952074,2021,Qtr 1,March,10
youtube.com/channel/UCNOTAzUb_17XR9z_d3qT9M35,youtube.com/watch?v=YmcKV6mHo,3694,2021,Qtr 1,March,10
youtube.com/channel/UCNVaATD1z1QXXmNsJ_vXfxg5,youtube.com/watch?v=1NEtO7uaw,22927347,2021,Qtr 1,March,10
youtube.com/channel/UCNVaATD1z1QXXmNsJ_vXfxg5,youtube.com/watch?v=H6OzA9rcQ,2942644,2021,Qtr 1,March,10
youtube.com/channel/UCNVaATD1z1QXXmNsJ_vXfxg5,youtube.com/watch?v=GhwIx6XCw,5653121,2021,Qtr 1,March,10
youtube.com/channel/UCNVaATD1z1QXXmNsJ_vXfxg5,youtube.com/watch?v=7CzOy4GbY,2328748,2021,Qtr 1,March,10
youtube.com/channel/UCaFZEqx1I2PMaVd26wUimyK8,youtube.com/watch?v=U9Pck8u-M,356747,2021,Qtr 1,March,10
youtube.com/channel/UCLpqZr2Wc10fKabI8S89wqa6,youtube.com/watch?v=ocFqV62sI,1285,2021,Qtr 1,March,10
youtube.com/channel/UCZx8QzfK-3OQfTR2u_1PeVj1,youtube.com/watch?v=bA8WY37OY,12,2021,Qtr 1,March,10
youtube.com/channel/UCZx8QzfK-3OQfTR2u_1PeVj1,youtube.com/watch?v=-TDd98fs0,20,2021,Qtr 1,March,10
youtube.com/channel/UCZx8QzfK-3OQfTR2u_1PeVj1,youtube.com/watch?v=qK9uQ4kLA,43,2021,Qtr 1,March,10
youtube.com/channel/UCZx8QzfK-3OQfTR2u_1PeVj1,youtube.com/watch?v=It7FW58Zo,8,2021,Qtr 1,March,10
youtube.com/channel/UCZx8QzfK-3OQfTR2u_1PeVj1,youtube.com/watch?v=AR8oe1-hk,34,2021,Qtr 1,March,10
youtube.com/channel/UCZx8QzfK-3OQfTR2u_1PeVj1,youtube.com/watch?v=ZL44n4gZM,8,2021,Qtr 1,March,10
youtube.com/channel/UCssAEclC41pAth5yJ3E244x0,youtube.com/watch?v=Jj7QF2c6E,964569,2021,Qtr 1,March,10
youtube.com/channel/UCOoDNf2_e55eLQo1ZCeAZxi5,youtube.com/watch?v=JAx-F4FEc,1859922,2021,Qtr 1,March,10
youtube.com/channel/UCOoDNf2_e55eLQo1ZCeAZxi5,youtube.com/watch?v=7fmYW9c5k,3615,2021,Qtr 1,March,10
youtube.com/channel/UCOoDNf2_e55eLQo1ZCeAZxi5,youtube.com/watch?v=HkZ__6pdo,2181,2021,Qtr 1,March,10
youtube.com/channel/UCAQY1lbkC3OrQuL_2I2ImPC8,youtube.com/watch?v=Fu7Jd8G88,1447041,2021,Qtr 1,March,10
youtube.com/channel/UCAQY1lbkC3OrQuL_2I2ImPC8,youtube.com/watch?v=xasUB96VI,741978,2021,Qtr 1,March,10
youtube.com/channel/UCGKdUwgrS86pDNxqBABJAd_6,youtube.com/watch?v=kpWla7QGQ,988,2021,Qtr 1,March,10
youtube.com/channel/UCGKdUwgrS86pDNxqBABJAd_6,youtube.com/watch?v=y2vvI8Zso,2512,2021,Qtr 1,March,10
youtube.com/channel/UCOoDNf2_e55eLQo1ZCeAZxi5,youtube.com/watch?v=OzJ_U3l-E,2044,2021,Qtr 1,March,10
youtube.com/channel/UCGKdUwgrS86pDNxqBABJAd_6,youtube.com/watch?v=BraVL5YnU,1218777,2021,Qtr 1,March,10
youtube.com/channel/UCAQY1lbkC3OrQuL_2I2ImPC8,youtube.com/watch?v=EfiK-709Q,2224122,2021,Qtr 1,March,10
youtube.com/channel/UCAQY1lbkC3OrQuL_2I2ImPC8,youtube.com/watch?v=2kxpJ8ACk,1618801,2021,Qtr 1,March,10
youtube.com/channel/UCAQY1lbkC3OrQuL_2I2ImPC8,youtube.com/watch?v=8XMGT2Qnk,5389,2021,Qtr 1,March,10
youtube.com/channel/UCAQY1lbkC3OrQuL_2I2ImPC8,youtube.com/watch?v=uORls6P98,12610,2021,Qtr 1,March,10
youtube.com/channel/UCGKdUwgrS86pDNxqBABJAd_6,youtube.com/watch?v=lCERn6LwQ,23692,2021,Qtr 1,March,10
youtube.com/channel/UCAQY1lbkC3OrQuL_2I2ImPC8,youtube.com/watch?v=zO5m027o8,477922,2021,Qtr 1,March,10
youtube.com/channel/UCNg3XbkEc6w_rLu_DMKyG0J1,youtube.com/watch?v=sRb1F959A,19182,2021,Qtr 1,March,10
youtube.com/channel/UCLpqZr2Wc10fKabI8S89wqa6,youtube.com/watch?v=966Rf2uC4,652900,2021,Qtr 1,March,10
youtube.com/channel/UCLVto5KyT7O0Pv12widZAD82,youtube.com/watch?v=XHcq_2VSo,991,2021,Qtr 1,March,10
youtube.com/channel/UCslaATk_x8ac4xYjTbpqEry1,youtube.com/watch?v=bFU1_27Y0,1198,2021,Qtr 1,March,10
youtube.com/channel/UCTmVc5CIK8yG7fZLjnOUq_m4,youtube.com/watch?v=FBkJt6cME,1228,2021,Qtr 1,March,10
youtube.com/channel/UCj1iW4-VI5h-hc1-h9E8TkD5,youtube.com/watch?v=odKC-5g2w,18997,2021,Qtr 1,March,10
youtube.com/channel/UCqO7m3L3m5dUoQSjC16EPpt1,youtube.com/watch?v=4Dagx29E0,57470,2021,Qtr 1,March,10
youtube.com/channel/UCNVaATD1z1QXXmNsJ_vXfxg5,youtube.com/watch?v=1aXS74HD0,468279,2021,Qtr 1,March,10
youtube.com/channel/UCbw1qrsjH7NIuUGHa2omKbK7,youtube.com/watch?v=Sc9dh5thY,7146,2021,Qtr 1,March,10
youtube.com/channel/UCbw1qrsjH7NIuUGHa2omKbK7,youtube.com/watch?v=62JUP3T1Y,306544,2021,Qtr 1,March,10
youtube.com/channel/UCPUPqz1oJ3px5O0mvBMvjDD8,youtube.com/watch?v=EW23b6C10,178771,2021,Qtr 1,March,10
youtube.com/channel/UCsruvTW571AObCSiIYmmoHe6,youtube.com/watch?v=qd8SQ9i5s,977,2021,Qtr 1,March,10
youtube.com/channel/UCTmVc5CIK8yG7fZLjnOUq_m4,youtube.com/watch?v=o7e0S7Mbw,400940,2021,Qtr 1,March,10
youtube.com/channel/UC0uGC_EBw3Axw3ljqeGjy2q3,youtube.com/watch?v=6XRXB7tWg,1416892,2021,Qtr 1,March,10
youtube.com/channel/UCkx7dojCN9Qp3kZESIDfbhv4,youtube.com/watch?v=nrmNn8NkE,2385,2021,Qtr 1,March,10
youtube.com/channel/UC2RL362pF9oC8tSjCje3Vjh1,youtube.com/watch?v=OX0wu1Xhw,1659,2021,Qtr 1,March,10
youtube.com/channel/UCesBrogCn3ANbibGqTRtBZL5,youtube.com/watch?v=I95Jm67Ng,2442,2021,Qtr 1,March,10
youtube.com/channel/UCTURNDyiz2tA1UoZEWd69hr7,youtube.com/watch?v=g4yeh3MRk,1248,2021,Qtr 1,March,10
youtube.com/channel/UCTURNDyiz2tA1UoZEWd69hr7,youtube.com/watch?v=lBnyY8Zr4,43934,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=zCJIN4n3Y,970,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=DA5AS8plw,1052,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=fXLaf5Uqs,3152,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=W09VJ3-2k,1954,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=pGp1P4Mu4,2219,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=UKogy2A1E,1435,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=8RV8C4qCg,2124,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=IQjpb4YQQ,900,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=gxkve2Ezc,682,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=9-5vl7V_8,1290,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=uMx5B2IiM,1253,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=RqWdz4pvk,3594,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=2uTZP3QNg,1741,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=gEQf57rak,1616,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=_x9HJ3prc,2170,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=q1mIe72EU,4364,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=t8Rtz9nMo,2430,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=ZSIjF6VFA,1010,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=Pin2V41Ro,3212,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=Xi88e4IA0,5209,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=ZdtWO5f3k,1384,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=uiOZF4cmM,2311,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=9ZWI-2fDw,2334,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=LuLmQ4uK0,1074,2021,Qtr 1,March,10
youtube.com/channel/UChsZNRgWA2mH3JR_mkwHDib4,youtube.com/watch?v=mtp7B5s4c,447,2021,Qtr 1,March,10
youtube.com/channel/UChsZNRgWA2mH3JR_mkwHDib4,youtube.com/watch?v=IvrQQ7gCE,335,2021,Qtr 1,March,10
youtube.com/channel/UC51C6xp5m65o9eF48Y-GmeU3,youtube.com/watch?v=PQ5K21nrU,74888,2021,Qtr 1,March,10
youtube.com/channel/UC-5JqPvEm526B_C-GwrxyfH5,youtube.com/watch?v=95Pr26SzM,402678,2021,Qtr 1,March,10
youtube.com/channel/UC-5JqPvEm526B_C-GwrxyfH5,youtube.com/watch?v=mQE0f7RQc,376076,2021,Qtr 1,March,10
youtube.com/channel/UC-5JqPvEm526B_C-GwrxyfH5,youtube.com/watch?v=zkm1s8rVY,409082,2021,Qtr 1,March,10
youtube.com/channel/UCslaATk_x8ac4xYjTbpqEry1,youtube.com/watch?v=0lvZ813Vw,127693,2021,Qtr 1,March,10
youtube.com/channel/UCt5kLzrQD9x7AbSUuaDYDbv2,youtube.com/watch?v=UMZmM7gec,412,2021,Qtr 1,March,10
youtube.com/channel/UCLVto5KyT7O0Pv12widZAD82,youtube.com/watch?v=bU_ii9JJk,234,2021,Qtr 1,March,10
youtube.com/channel/UCLVto5KyT7O0Pv12widZAD82,youtube.com/watch?v=srAVt5WLY,254,2021,Qtr 1,March,10
youtube.com/channel/UCLVto5KyT7O0Pv12widZAD82,youtube.com/watch?v=v3nKD234s,117,2021,Qtr 1,March,10
youtube.com/channel/UCGKdUwgrS86pDNxqBABJAd_6,youtube.com/watch?v=aw-qO847c,1336351,2021,Qtr 1,March,10
youtube.com/channel/UCLVto5KyT7O0Pv12widZAD82,youtube.com/watch?v=1gyPI8DFY,138,2021,Qtr 1,March,10
youtube.com/channel/UCLVto5KyT7O0Pv12widZAD82,youtube.com/watch?v=7ANQB8Dlk,79,2021,Qtr 1,March,10
youtube.com/channel/UCLVto5KyT7O0Pv12widZAD82,youtube.com/watch?v=metHF6PHc,100,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=OiJfr8xHw,9081,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=eVSv14dqY,273,2021,Qtr 1,March,10
youtube.com/channel/UC5QNyj_al5VP5C5on9VuL-I4,youtube.com/watch?v=EegN73BSw,1924,2021,Qtr 1,March,10
youtube.com/channel/UC0bNByUj13rMW50t45AnCFc8,youtube.com/watch?v=czj927NbY,181591,2021,Qtr 1,March,10
youtube.com/channel/UC0bNByUj13rMW50t45AnCFc8,youtube.com/watch?v=Vvvp51n4Y,91031,2021,Qtr 1,March,10
youtube.com/channel/UC0bNByUj13rMW50t45AnCFc8,youtube.com/watch?v=AI0LF8IlE,34951,2021,Qtr 1,March,10
youtube.com/channel/UC_KpTo38S7I2SwQgm1aqaQm2,youtube.com/watch?v=CKER16r0Q,2856,2021,Qtr 1,March,10
youtube.com/channel/UCPUPqz1oJ3px5O0mvBMvjDD8,youtube.com/watch?v=8dT5s9444,2496,2021,Qtr 1,March,10
youtube.com/channel/UCPUPqz1oJ3px5O0mvBMvjDD8,youtube.com/watch?v=lqW3o5Lf4,2045,2021,Qtr 1,March,10
youtube.com/channel/UCT7AoHLjx7CZfrTBKW8dnoD8,youtube.com/watch?v=5geLK13I0,329,2021,Qtr 1,March,10
youtube.com/channel/UCTH9c8o5E1DPTJ5i6ZmRc8Y4,youtube.com/watch?v=czR6B6Q1k,4124,2021,Qtr 1,March,10
youtube.com/channel/UCTH9c8o5E1DPTJ5i6ZmRc8Y4,youtube.com/watch?v=hLsvM1XUg,1135,2021,Qtr 1,March,10
youtube.com/channel/UCTH9c8o5E1DPTJ5i6ZmRc8Y4,youtube.com/watch?v=-kda89Ha0,20176,2021,Qtr 1,March,10
youtube.com/channel/UCTH9c8o5E1DPTJ5i6ZmRc8Y4,youtube.com/watch?v=kkmlt3H1I,3329,2021,Qtr 1,March,10
youtube.com/channel/UCTH9c8o5E1DPTJ5i6ZmRc8Y4,youtube.com/watch?v=MReEA3rsM,5240,2021,Qtr 1,March,10
youtube.com/channel/UCTH9c8o5E1DPTJ5i6ZmRc8Y4,youtube.com/watch?v=SH5il30iw,3889,2021,Qtr 1,March,10
youtube.com/channel/UCTH9c8o5E1DPTJ5i6ZmRc8Y4,youtube.com/watch?v=sX1LN2qZs,28355,2021,Qtr 1,March,10
youtube.com/channel/UCTH9c8o5E1DPTJ5i6ZmRc8Y4,youtube.com/watch?v=VD-Y83gEU,2302,2021,Qtr 1,March,10
youtube.com/channel/UCTH9c8o5E1DPTJ5i6ZmRc8Y4,youtube.com/watch?v=WpEnj4Ulk,3630,2021,Qtr 1,March,10
youtube.com/channel/UCTH9c8o5E1DPTJ5i6ZmRc8Y4,youtube.com/watch?v=xBjrX3w8E,4510,2021,Qtr 1,March,10
youtube.com/channel/UC-fhDWis30S3WKhsr-QuDP77,youtube.com/watch?v=iDyFp6yq8,8028,2021,Qtr 1,March,10
youtube.com/channel/UCS_gsasHq8UjwFY-UYv4pp36,youtube.com/watch?v=KuK3155fg,423,2021,Qtr 1,March,10
youtube.com/channel/UCUg-rUczB94-avy-dcuK9wg3,youtube.com/watch?v=arae66wWI,873,2021,Qtr 1,March,10
youtube.com/channel/UCT7AoHLjx7CZfrTBKW8dnoD8,youtube.com/watch?v=_oKz59dpM,23551,2021,Qtr 1,March,10
youtube.com/channel/UCnMCAmZHR5PIgjeUtorQfIL2,youtube.com/watch?v=zXGCa5UdQ,1363780,2021,Qtr 1,March,10
youtube.com/channel/UCT7AoHLjx7CZfrTBKW8dnoD8,youtube.com/watch?v=RpBY664UI,17469,2021,Qtr 1,March,10
youtube.com/channel/UCS_gsasHq8UjwFY-UYv4pp36,youtube.com/watch?v=LOpgt2npE,4250506,2021,Qtr 1,March,10
youtube.com/channel/UCT7AoHLjx7CZfrTBKW8dnoD8,youtube.com/watch?v=bnhX550mU,268,2021,Qtr 1,March,10
youtube.com/channel/UCT7AoHLjx7CZfrTBKW8dnoD8,youtube.com/watch?v=5dhPD6AvE,767,2021,Qtr 1,March,10
youtube.com/channel/UCL6LibNWY1KNp1tbVKTucD30,youtube.com/watch?v=X-tuu6m_g,416198,2021,Qtr 1,March,10
youtube.com/channel/UCT7AoHLjx7CZfrTBKW8dnoD8,youtube.com/watch?v=KncTJ5SkA,266305,2021,Qtr 1,March,10
youtube.com/channel/UCT7AoHLjx7CZfrTBKW8dnoD8,youtube.com/watch?v=EDvp519Bc,332,2021,Qtr 1,March,10
youtube.com/channel/UCT7AoHLjx7CZfrTBKW8dnoD8,youtube.com/watch?v=EY8MH30rU,200,2021,Qtr 1,March,10
youtube.com/channel/UCT7AoHLjx7CZfrTBKW8dnoD8,youtube.com/watch?v=fa7tb5Dn0,70,2021,Qtr 1,March,10
youtube.com/channel/UCT7AoHLjx7CZfrTBKW8dnoD8,youtube.com/watch?v=ojZIU9dsg,192,2021,Qtr 1,March,10
youtube.com/channel/UCT7AoHLjx7CZfrTBKW8dnoD8,youtube.com/watch?v=SQNBp6nIs,675,2021,Qtr 1,March,10
youtube.com/channel/UCT7AoHLjx7CZfrTBKW8dnoD8,youtube.com/watch?v=t8Dlb81wc,188,2021,Qtr 1,March,10
youtube.com/channel/UCT7AoHLjx7CZfrTBKW8dnoD8,youtube.com/watch?v=CNoxs8LRo,145748,2021,Qtr 1,March,10
youtube.com/channel/UC7wUvJd2P253b0PutrygfXy1,youtube.com/watch?v=gz-iP8wYw,2053,2021,Qtr 1,March,10
